"Checklist URL","Checklist Name","Created","Due Date","Status","Completed","Completed By","Created By","Template Version","Updated","Updated By","Assignees","Total Tasks","Tasks Completed","Endpoint Description","Endpoint Description - Updated Date","Endpoint Description - Updated By","Endpoint Description - Completed Date","Endpoint Description - Completed By","Endpoint Description - Assignees","Endpoint Description - Due Date","Endpoint Description - Hidden","Unit Tests","Unit Tests - Updated Date","Unit Tests - Updated By","Unit Tests - Completed Date","Unit Tests - Completed By","Unit Tests - Assignees","Unit Tests - Due Date","Unit Tests - Hidden","Testing Notebook","Testing Notebook - Updated Date","Testing Notebook - Updated By","Testing Notebook - Completed Date","Testing Notebook - Completed By","Testing Notebook - Assignees","Testing Notebook - Due Date","Testing Notebook - Hidden","Finish","Finish - Updated Date","Finish - Updated By","Finish - Completed Date","Finish - Completed By","Finish - Assignees","Finish - Due Date","Finish - Hidden","What is the Endpoint name","Please describe the endpoint's purpose","Simple Example","Simple Example Output","Failure Examples","Failure Examples Output","Three Examples","Three Examples Output","Link to the Unit Test and Example notebook","multi_select_field - System has passed peer review"
"https://app.process.st/checklists/hD4LfMfm7zK0h1AqOilC3g","get_last_logs Tests","2020-05-11 14:25","","Completed","2020-05-20 16:08","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","6","2020-05-20 16:08","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","4","Completed","2020-05-13 19:46","christopher.hemming@utoronto.ca","2020-05-13 19:46","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-13 19:47","christopher.hemming@utoronto.ca","2020-05-13 19:47","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:08","christopher.hemming@utoronto.ca","2020-05-20 16:08","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:08","christopher.hemming@utoronto.ca","2020-05-20 16:08","christopher.hemming@utoronto.ca","","","false","get_last_logs","Returns the most recent logs from a process. The structure and content of logs are defined by the process.

Arguments:

'api_key'
'experiment_id'","#start a job, check that we can get its last logs
[status,eid] = TestLaunchFinancialProcess.launch_a_test_process(self,2)
dat = pq.get_last_logs( {'api_key':api_key,'experiment_id':eid}, remote=True )
","","#attempt to get last logs from a nonexistent job
eid = uuid.uuid1()   # since this is a unique id, no experiment should have it as an id
dat = pq.get_last_logs( {'api_key':api_key,'experiment_id':eid}, remote=True )
","","not implemented","","http://54.184.193.202:8888/edit/PaxDataScience/examples/tests/tests_launch_financial_process.py#","Completed"
"https://app.process.st/checklists/u2PVBlNvZpIA2jsLJgNLTA","get_historical_price_at_resolution Tests","2020-05-11 14:37","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","2","Completed","2020-06-02 16:32","christopher.hemming@utoronto.ca","2020-06-02 16:32","christopher.hemming@utoronto.ca","","","false","Completed","2020-06-02 16:43","christopher.hemming@utoronto.ca","2020-06-02 16:43","christopher.hemming@utoronto.ca","","","false","NotCompleted","2020-05-11 14:37","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","get_historical_price_at_resolution","Returns price bars at the specified time resolution.

Arguments:

- api_key
- Ticker
- resolution: a nonnegative integer.  The returned bars will divide the interval specified by time_in and time_end into this many equal-sized intervals. (In other words, you get this many bars back.)
- time_in
- time_end

optional

- force_refresh: boolean
- barsourcetype: 'hour' or 'minute'","resolution = 5
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': 'BTCUSDT',
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                               #'force_refresh': True,
                                               #'barsourcetype': 'hour'
                                             },remote=True)","","
resolution = 5
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': None,
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                               #'force_refresh': True,
                                               #'barsourcetype': 'hour'
                                             },remote=True)

#################################

resolution = -1
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': 'BTCUSDT',
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                               #'force_refresh': True,
                                               #'barsourcetype': 'hour'
                                             },remote=True)

  ","","resolution = 5
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': 'BTCUSDT',
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                              'force_refresh': False,
                                               #'barsourcetype': 'hour'
                                             },remote=True)

#########################

resolution = 5
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': 'BTCUSDT',
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                              #'force_refresh': False,
                                              'barsourcetype': 'minute'
                                             },remote=True)

#############################

resolution = 0
dat = pq.get_historical_price_at_resolution({ 'api_key': api_key,
                                              'Ticker': 'BTCUSDT',
                                              'resolution': resolution,
                                              'time_in': datetime.datetime(2020,4,1,10),
                                              'time_end': datetime.datetime(2020,4,2,10),
                                               #'force_refresh': True,
                                               #'barsourcetype': 'hour'
                                             },remote=True)","","http://54.184.193.202:8888/edit/PaxDataScience/tests/tests_get_historical_price_at_resolution.py",""
"https://app.process.st/checklists/lQJjJY5tKDF-uTh-jldE1Q","get_historical_minute Tests","2020-05-11 14:35","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","2","Completed","2020-06-02 15:11","christopher.hemming@utoronto.ca","2020-06-02 15:11","christopher.hemming@utoronto.ca","","","false","Completed","2020-06-02 15:15","christopher.hemming@utoronto.ca","2020-06-02 15:15","christopher.hemming@utoronto.ca","","","false","NotCompleted","2020-05-11 14:35","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","get_historical_minute","Retrieves historical minute bars for a given time interval in the past. A minute bar consists of the opening price, the closing price, the high price, and the low price for a one-minute interval.

Arguments

- time_in
- time_end
- Ticker","bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                'Ticker':'BTCUSDT',
                                                             },remote=True)","","bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                                             },remote=True)
    
 ###############################       

bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                'Ticker': None,
                                                             },remote=True)","","
bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                'Ticker':'AAPL',
                                                             },remote=True)  
        

        
####################################        
  
bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                'Ticker':'CADUSD',
                                                             },remote=True)
 
######################################        
        
bars = pq.get_historical_minute({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,10,2),
                                'Ticker':'ETHBTC',
                                                             },remote=True)","","http://54.184.193.202:8888/edit/PaxDataScience/tests/tests_get_historical_minute.py",""
"https://app.process.st/checklists/qv3Hn5vCwCmy1-FLSfRHUw","get_historical_hour Tests","2020-05-11 14:38","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","2","Completed","2020-05-28 15:35","christopher.hemming@utoronto.ca","2020-05-28 15:35","christopher.hemming@utoronto.ca","","","false","Completed","2020-06-02 15:09","christopher.hemming@utoronto.ca","2020-06-02 15:09","christopher.hemming@utoronto.ca","","","false","NotCompleted","2020-05-11 14:38","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","get_historical_hour","Retrieves historical hour bars for a given time interval in the past. An hour bar consists of the opening price, the closing price, the high price, and the low price for that one-hour interval.

### Arguments

**api_key :* str***
 
a valid API key

**time_in :* datetime***

the start of the interval for which to collect hour bars

**time_end :* datetime*** 

the end of the interval for which to collect hour bars

**Ticker :* str*** 

the ticker symbol of the security 
","bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                'Ticker':'BTCUSDT',
                                                             },remote=True)
print(bars)","{'_id': None, 'DateTime': datetime.datetime(2020, 4, 1, 10, 0), 'Ticker': 'BTCUSDT', 
'ClosePrice': 6295.03, 'HighPrice': 6318.89, 'LowPrice': 6288.02, 
'OpenPrice': 6298.74, 'close': 6295.03, 'date_time': datetime.datetime(2020, 4, 1, 10, 0), 
'from_symbol': 'BTC', 'high': 6318.89, 'low': 6288.02, 'open': 6298.74, 
'requested_date': '2020-06-09T21:43:53.656000', 'time': 1585735200, 
'to_symbol': 'USDT', 'volumefrom': 19079.12, 'volumeto': 120246431.93}","# no ticker
# A ticker symbol must be provided.

bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                                             },remote=True)
print(bars)

 

# Ticker = None
# A ticker symbol must be provided.

 bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                'Ticker': None,
                                                             },remote=True)
print(bars)
","Hour Data for S&P not currently supported  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))

Traceback (most recent call last):
  File ""/tmp/tmpjsn_a1hk.py"", line 147, in process_record
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 242, in query
    return_dict =  self.query_debug(filter,source_id)
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 224, in query_debug
    res = self.query_objects[source_id].process(filter)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNetwork.py"", line 159, in process
    feature = self.instanceMap[instanceName].process(feature,self.lastFeature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 65, in process
    self.dependencies[k].process(feature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 90, in process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 83, in process
    feature[self.settings['name']] =  self.do_process(features,self.settings)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 173, in do_process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 165, in do_process
    return self.do_input(features['input'],settings)
  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))
Exception: Hour Data for S&P not currently supported


Hour Data for S&P not currently supported  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))

Traceback (most recent call last):
  File ""/tmp/tmpjsn_a1hk.py"", line 147, in process_record
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 242, in query
    return_dict =  self.query_debug(filter,source_id)
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 224, in query_debug
    res = self.query_objects[source_id].process(filter)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNetwork.py"", line 159, in process
    feature = self.instanceMap[instanceName].process(feature,self.lastFeature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 65, in process
    self.dependencies[k].process(feature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 90, in process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 83, in process
    feature[self.settings['name']] =  self.do_process(features,self.settings)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 173, in do_process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 165, in do_process
    return self.do_input(features['input'],settings)
  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))
Exception: Hour Data for S&P not currently supported","bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                'Ticker':'AAPL',
                                                             },remote=True)
print(bars)  
        
 


bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                'Ticker':'CADUSD',
                                                             },remote=True)
print(bars)


 
         
bars = pq.get_historical_hour({'api_key':api_key,
                                'time_in':datetime.datetime(2020,4,1,10),
                                'time_end':datetime.datetime(2020,4,1,12),
                                'Ticker':'ETHBTC',
                                                             },remote=True)
print(bars)
","Hour Data for S&P not currently supported  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))

Traceback (most recent call last):
  File ""/tmp/tmpjsn_a1hk.py"", line 147, in process_record
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 242, in query
    return_dict =  self.query_debug(filter,source_id)
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 224, in query_debug
    res = self.query_objects[source_id].process(filter)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNetwork.py"", line 159, in process
    feature = self.instanceMap[instanceName].process(feature,self.lastFeature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 65, in process
    self.dependencies[k].process(feature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 90, in process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 83, in process
    feature[self.settings['name']] =  self.do_process(features,self.settings)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 173, in do_process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 165, in do_process
    return self.do_input(features['input'],settings)
  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))
Exception: Hour Data for S&P not currently supported


Hour Data for S&P not currently supported  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))

Traceback (most recent call last):
  File ""/tmp/tmpjsn_a1hk.py"", line 147, in process_record
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 242, in query
    return_dict =  self.query_debug(filter,source_id)
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 224, in query_debug
    res = self.query_objects[source_id].process(filter)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNetwork.py"", line 159, in process
    feature = self.instanceMap[instanceName].process(feature,self.lastFeature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 65, in process
    self.dependencies[k].process(feature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 90, in process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 83, in process
    feature[self.settings['name']] =  self.do_process(features,self.settings)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 173, in do_process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 165, in do_process
    return self.do_input(features['input'],settings)
  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))
Exception: Hour Data for S&P not currently supported



Hour Data for S&P not currently supported  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))

Traceback (most recent call last):
  File ""/tmp/tmpjsn_a1hk.py"", line 147, in process_record
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 242, in query
    return_dict =  self.query_debug(filter,source_id)
  File ""/mnt/dev/dev/paxdk/PaxFinancialAPI.py"", line 224, in query_debug
    res = self.query_objects[source_id].process(filter)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNetwork.py"", line 159, in process
    feature = self.instanceMap[instanceName].process(feature,self.lastFeature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 65, in process
    self.dependencies[k].process(feature)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 90, in process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 83, in process
    feature[self.settings['name']] =  self.do_process(features,self.settings)
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 173, in do_process
    raise e
  File ""/mnt/dev/dev/processingNetwork/ProcessingNode.py"", line 165, in do_process
    return self.do_input(features['input'],settings)
  File ""/mnt/dev/dev/FinancialAlgorithm/FinancialQueries.py"", line 308, in do_input
    raise(Exception('Hour Data for S&P not currently supported'))
Exception: Hour Data for S&P not currently supported","http://54.184.193.202:8888/edit/PaxDataScience/tests/tests_get_historical_hour.py",""
"https://app.process.st/checklists/icIzHzrvMvlrexFsfmZPzA","get_data Tests","2020-05-11 14:44","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:44","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:44","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:44","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/rR8CDU4ie2t89h_KTPNP5A","get_best_batch_experiment Tests","2020-05-11 14:55","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:55","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:55","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:55","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/ho1wg8CTwFI-5RUpdRFKfQ","get_algorithm_holding_data Tests","2020-05-11 14:41","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:41","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:41","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:41","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/mB_3HGDkz8wLXgGyhmtAVQ","get_algorithm_bars Tests","2020-05-11 14:42","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","2","Completed","2020-06-02 17:22","christopher.hemming@utoronto.ca","2020-06-02 17:22","christopher.hemming@utoronto.ca","","","false","Completed","2020-06-02 17:31","christopher.hemming@utoronto.ca","2020-06-02 17:31","christopher.hemming@utoronto.ca","","","false","NotCompleted","2020-05-11 14:42","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","get_algorithm_bars","Returns price bars (at the specified resolution over the specified interval) for the securities in an algorithm's holdings.

Arguments:

- api_key
- experiment_id
- time_in: start of time interval
- time_end: end of time interval
- base: base currency
- resolution: the time resolution of the bars ('hour' or 'minute')","eid = 'test_market_order-'+str(uuid.uuid1())
purchase_date = datetime.datetime(2020,4,1,10)
        
## 1  Put some cash into this EID
transdat = pq.submit_transaction({
                                'experiment_id': eid,
                                'symbol': 'USDT',
                                'quantity': 1000000,
                                'value': 1000000,
                                'date': purchase_date,
                                'unit_price': 1.0,
                                'account_currency': 'USDT',
                                'type': 'algorithm',
                                'note': ""Initial Cash Deposit"",
                                #'do_not_update_holdings':True,
                                'api_key':api_key},remote=True)

        
        from_symbol = 'USDT'
        to_symbol = 'BTC'
        to_quantity = 0.1
        order_type = 'BUY'
        purchase_date = datetime.datetime(2020,4,1,10)
        limit_date = purchase_date + datetime.timedelta(days=1)
                
dat = pq.submit_single_market_order({'from_symbol':from_symbol,
                            'to_symbol': to_symbol,
                            'to_quantity': to_quantity,
                            'experiment_id':eid,
                            'type': order_type,
                            'purchase_date':purchase_date,
                            'tag':""test submit"",
                            #'limit_value': None,
                            'limit_date': limit_date,
                            'symbol_discovery':'BINANCE',                 
                            #'market_price':None,
                            #'avg_fill_price':None,
                            #'market_status':None,
                            #'status':'simulated',
                            #'transaction_fee':min([proceeds*0.005,0.01*proceeds])*2,
                            #'transaction_ids':transaction_ids}
                              })    
     
dat = pq.manage_experiment({'api_key':api_key,
                                    'current_date':purchase_date+datetime.timedelta(hours=1),
                                    'base_symbol':'USDT',
                                    'symbol_discovery':'BINANCE',
                                    'experiment_id':eid,},remote=True)

        
q = {'experiment_id':eid}
dat = pq.find_algorithm_single_orders(q,remote=True)
                
bars = pq.get_algorithm_bars( {  'api_key': api_key,
                                         'experiment_id': eid,
                                         'time_in': purchase_date,
                                         'time_end': purchase_date + datetime.timedelta(hours=2),
                                         'base': 'USDT',
                                         'resolution': 'hour',
                                      }
                                      ,remote=True)","","purchase_date = datetime.datetime(2020,4,1,10)
bars = pq.get_algorithm_bars( {  'api_key': api_key,
                                         #'experiment_id': eid,
                                         'time_in': purchase_date,
                                         'time_end': purchase_date + datetime.timedelta(hours=2),
                                         'base': 'USDT',
                                         'resolution': 'hour',
                                      }
                                      ,remote=True)","","eid = 'test_market_order-'+str(uuid.uuid1())       
purchase_date = datetime.datetime(2020,4,1,10)
bars = pq.get_algorithm_bars( {  'api_key': api_key,
                                         'experiment_id': eid,
                                         'time_in': purchase_date,
                                         'time_end': purchase_date + datetime.timedelta(hours=2),
                                         'base': 'USDT',
                                         #'resolution': 'hour',
                                      }
                                      ,remote=True)


############################

eid = 'test_market_order-'+str(uuid.uuid1())        
purchase_date = datetime.datetime(2020,4,1,10)
bars = pq.get_algorithm_bars( {  'api_key': api_key,
                                         'experiment_id': eid,
                                         'time_in': purchase_date,
                                         'time_end': purchase_date + datetime.timedelta(hours=2),
                                         #'base': 'USDT',
                                         'resolution': 'hour',
                                      }
                                      ,remote=True)

#################################

eid = 'test_market_order-'+str(uuid.uuid1())        
purchase_date = datetime.datetime(2020,4,1,12)
bars = pq.get_algorithm_bars( {  'api_key': api_key,
                                         'experiment_id': eid,
                                         'time_in': purchase_date,
                                         'time_end': purchase_date - datetime.timedelta(hours=2),
                                         'base': 'USDT',
                                         'resolution': 'hour',
                                      }
                                      ,remote=True)","","http://54.184.193.202:8888/edit/PaxDataScience/tests/tests_get_algorithm_bars.py",""
"https://app.process.st/checklists/okVYgn-_B_V5KDpbi85GxA","find_processes Tests","2020-05-11 14:42","","Completed","2020-05-12 14:08","JustinGirard@justingirard.com","christopher.hemming@utoronto.ca","5","2020-05-12 14:08","JustinGirard@justingirard.com","christopher.hemming@utoronto.ca","3","3","Completed","2020-05-11 18:55","christopher.hemming@utoronto.ca","2020-05-11 18:55","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-12 14:08","JustinGirard@justingirard.com","2020-05-12 14:08","JustinGirard@justingirard.com","","","false","Completed","2020-05-12 14:08","JustinGirard@justingirard.com","2020-05-12 14:08","JustinGirard@justingirard.com","","","false","","","","","","","","","find_processes","Allows user to query the jobs database and retrieve information about the jobs which satisfy user-specified search criteria.","q = {'api_key':api_key,'query':{'status':'running'}}
dat = pq.find_processes(q,remote=True)
if not dat:
    raise ValueError('received null response from server, expected non-null')
if not 'experiment_id' in dat:
    raise ValueError('should be an experiment_id field in response from server')
if not 'compute_node' in dat:
    raise ValueError('should be a compute_node field in response from server')","","# now we'll retrieve jobs with an invalid status and that should give us an empty data structure
q = {'api_key':api_key,'query':{'status':'rnning'}}
dat = pq.find_processes(q,remote=True)
if dat:
    raise ValueError('response from server is non-null, should be null')

# we'll generate an invalid experiment id and search for jobs with that experiment id
# this should return an empty data structure
import uuid
eid = uuid.uuid1()   # since this is a unique id, no experiment should have it as an id
q = {'api_key':api_key,'query':{'experiment_id':eid}}
dat = pq.find_processes(q,remote=True)
if dat:
    raise ValueError('response from server is non-null, should be null')","","q = {'api_key':api_key,'query':{'name': {'$regex': '^financialApi' }}}
dat = pq.find_processes(q,remote=True)
if not dat:
    raise ValueError('received null response from server, expected non-null')
if not 'experiment_id' in dat:
    raise ValueError('should be an experiment_id field in response from server')
if not 'compute_node' in dat:
    raise ValueError('should be a compute_node field in response from server')

q = {'api_key':api_key,'query':{'status':'running','settings.experiment_type':'financial_algorithm'}}
dat = pq.find_processes(q,remote=True)
# we have to determine what valid/invalid responses are here
# both empty and non-empty responses might be correct

dt = datetime.datetime.utcnow()-datetime.timedelta(days=30)
q = {'api_key':api_key,'query':{'status':'running','started':{'$gt':dt}}}
dat = pq.find_processes(q,remote=True)
# we have to determine what valid/invalid responses are here
# both empty and non-empty responses might be correct 

","","http://54.184.193.202:8888/notebooks/PaxDataScience/examples/tests/find_processes_tests.ipynb","Completed"
"https://app.process.st/checklists/sF-XE0yQz70cbaH5s-JFCw","find_market_processes Tests","2020-05-11 15:01","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:01","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:01","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:01","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/jtPjaPKJnYf6lSL_oe1CSQ","find_market_orders Tests","2020-05-11 15:06","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:06","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:06","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:06","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/sdlPm4Kca04aIXD9pkJBXw","find_market_algorithms Tests","2020-05-11 15:03","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:03","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:03","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:03","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
